birthdate,combine_bench,combine_broad_jump,combine_cone,combine_shuttle,combine_vert,combine_year,draft_pick,forty_yd,height,height.1,player_link,player_name,position,weight
1990-12-09 00:00:00,,,,,,,,,,,/players/W/WeghBr00.htm,Brandon Wegher,RB,
1993-05-26 00:00:00,,,,,,,187.0,,,,/players/S/SpenEv00.htm,Evan Spencer,WR,
1991-09-24 00:00:00,,,,,,,214.0,,,,/players/S/SokoKr00.htm,Kristjan Sokoli,DL,
1992-03-06 00:00:00,,,,,,,,,,,/players/R/RoacTr00.htm,Trevor Roach,LB,
1992-06-05 00:00:00,,,,,,,,,,,/players/M/MartGa00.htm,Gabe Martin,LB,
1993-05-23 00:00:00,30.0,119.0,7.28,4.32,34.0,2016.0,176.0,4.81,73.0,,/players/J/JanoAn00.htm,Andy Janovich,RB,238.0
1992-02-18 00:00:00,,,,,,,,,,,/players/T/TaylJo01.htm,Jordan Taylor,WR,
1988-09-04 00:00:00,,,,,,,,,,,/players/W/WeemDa00.htm,Darrion Weems,OL,
1992-05-27 00:00:00,22.0,0.0,0.0,0.0,0.0,2016.0,136.0,4.56,71.0,,/players/B/BookDe00.htm,Devontae Booker,RB,219.0
1993-11-19 00:00:00,16.0,126.0,6.58,3.85,40.0,2016.0,98.0,4.61,74.0,,/players/S/SimmJu00.htm,Justin Simmons,DB,202.0
1992-09-23 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,63.0,4.88,76.0,,/players/G/GotsAd00.htm,Adam Gotsis,DL,287.0
1994-07-29 00:00:00,,,,,,,219.0,,,,/players/P/ParkWi01.htm,Will Parks,DB,
1992-08-18 00:00:00,,,,,,,,,,,/players/A/AndeZa01.htm,Zaire Anderson,LB,
1990-08-13 00:00:00,,,,,,,,,,,/players/K/KreiCa00.htm,Casey Kreiter,OL,
1993-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,228.0,5.04,76.0,,/players/D/DixoRi00.htm,Riley Dixon,P,221.0
1993-08-04 00:00:00,,,,,,,62.0,,,,/players/B/BradJa00.htm,James Bradberry,DB,
1994-06-14 00:00:00,26.0,104.0,7.82,4.76,29.5,2016.0,30.0,5.33,76.0,,/players/B/ButlVe00.htm,Vernon Butler,DL,323.0
1992-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,,4.56,72.0,,/players/C/CashJe00.htm,Jeremy Cash,LB,212.0
1995-02-22 00:00:00,14.0,123.0,6.98,4.15,35.5,2016.0,77.0,4.64,73.0,,/players/W/WorlDa00.htm,Daryl Worley,DB,204.0
1992-04-21 00:00:00,27.0,100.0,7.94,4.72,29.5,2016.0,130.0,5.22,78.0,,/players/L/LewiAl01.htm,Alex Lewis,OL,312.0
1994-03-18 00:00:00,0.0,0.0,8.03,4.9,28.5,2016.0,6.0,5.2,78.0,,/players/S/StanRo00.htm,Ronnie Stanley,OL,312.0
1993-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,2015.0,26.0,0.0,74.0,,/players/P/PerrBr02.htm,Breshad Perriman,WR,212.0
1993-06-16 00:00:00,10.0,130.0,6.76,4.2,37.0,2016.0,107.0,4.53,73.0,,/players/M/MoorCh00.htm,Chris Moore,WR,206.0
1992-11-06 00:00:00,,,,,,,,,,,/players/P/PierMi00.htm,Michael Pierce,DL,
1992-08-15 00:00:00,,,,,,,146.0,,,,/players/J/JudoMa00.htm,Matt Judon,DL,
1994-03-14 00:00:00,9.0,118.0,6.8,3.93,34.5,2016.0,104.0,4.46,69.0,,/players/Y/YounTa01.htm,Tavon Young,DB,183.0
1994-04-27 00:00:00,21.0,108.0,0.0,0.0,33.0,2016.0,42.0,4.69,75.0,,/players/C/CorrKa00.htm,Kamalei Correa,LB,243.0
1994-05-26 00:00:00,16.0,124.0,7.03,4.09,38.0,2016.0,209.0,4.49,73.0,,/players/C/CanaMa00.htm,Maurice Canady,DB,193.0
1993-03-25 00:00:00,17.0,120.0,7.1,4.45,33.0,2016.0,,4.71,74.0,,/players/G/GronGl01.htm,Glenn Gronkowski,RB,239.0
1994-11-24 00:00:00,21.0,99.0,8.06,4.79,27.0,2016.0,80.0,5.17,75.0,,/players/W/WashAd00.htm,Adolphus Washington,DL,301.0
1994-01-09 00:00:00,22.0,113.0,6.98,4.2,28.5,2016.0,131.0,4.71,74.0,,/players/M/MartBl01.htm,Blake Martinez,LB,237.0
1992-03-10 00:00:00,,,,,,,210.0,,,,/players/R/RingCh00.htm,Christian Ringo,DL,
1994-08-11 00:00:00,,,,,,,,,,,/players/B/BricKe00.htm,Kentrell Brice,DB,
1995-10-04 00:00:00,29.0,102.0,0.0,4.62,28.5,2016.0,27.0,5.06,75.0,,/players/C/ClarKe01.htm,Kenny Clark,DL,314.0
1991-11-25 00:00:00,15.0,121.0,0.0,0.0,34.5,2016.0,88.0,4.72,77.0,,/players/F/FackKy00.htm,Kyler Fackrell,LB,245.0
1994-06-09 00:00:00,30.0,114.0,7.26,4.38,32.5,2016.0,137.0,4.87,78.0,,/players/L/LowrDe00.htm,Dean Lowry,DL,296.0
1993-04-10 00:00:00,,,,,,,,,,,/players/E/EvanMa00.htm,Marwin Evans,DB,
1994-05-17 00:00:00,31.0,115.0,7.7,4.44,31.5,2016.0,48.0,4.94,78.0,,/players/S/SpriJa00.htm,Jason Spriggs,OL,301.0
1993-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,2015.0,229.0,4.79,77.0,,/players/K/KoyaBe00.htm,Ben Koyack,TE,255.0
1994-10-24 00:00:00,14.0,135.0,6.94,4.18,41.5,2016.0,5.0,4.41,73.0,,/players/R/RamsJa00.htm,Jalen Ramsey,DB,209.0
1995-03-31 00:00:00,26.0,118.0,7.35,4.5,34.5,2016.0,69.0,4.75,74.0,,/players/N/NgakYa00.htm,Yannick Ngakoue,DL,252.0
1994-08-03 00:00:00,,,,,,,3.0,,,,/players/F/FowlDa00.htm,Dante Fowler,LB,
1994-07-01 00:00:00,21.0,102.0,7.44,4.5,30.0,2016.0,103.0,5.07,73.0,,/players/D/DayxSh00.htm,Sheldon Day,DL,293.0
1995-09-03 00:00:00,19.0,0.0,0.0,0.0,0.0,2016.0,36.0,4.56,73.0,,/players/J/JackMy00.htm,Myles Jack,LB,245.0
1994-02-09 00:00:00,,,,,,,,,,,/players/W/WilsJa00.htm,Jarrod Wilson,DB,
1993-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,188.0,0.0,76.0,,/players/M/MorgDa01.htm,David Morgan,TE,262.0
1993-11-12 00:00:00,11.0,0.0,0.0,0.0,0.0,2016.0,54.0,4.43,70.0,,/players/A/AlexMa01.htm,Mackensie Alexander,DB,190.0
1994-02-11 00:00:00,16.0,124.0,7.06,0.0,31.5,2016.0,244.0,4.62,76.0,,/players/K/KearJa00.htm,Jayron Kearse,DB,216.0
1994-08-17 00:00:00,25.0,103.0,7.63,4.57,30.0,2016.0,8.0,5.0,78.0,,/players/C/ConkJa00.htm,Jack Conklin,OL,308.0
1994-12-23 00:00:00,11.0,114.0,0.0,0.0,33.5,2016.0,140.0,4.55,74.0,,/players/S/SharTa00.htm,Tajae Sharpe,WR,194.0
1994-01-04 00:00:00,22.0,130.0,7.2,4.38,37.0,2016.0,45.0,4.54,75.0,,/players/H/HenrDe00.htm,Derrick Henry,RB,247.0
1993-08-17 00:00:00,,,,,,,64.0,,,,/players/B/ByarKe01.htm,Kevin Byard,DB,
1992-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,33.0,4.86,77.0,,/players/D/DoddKe00.htm,Kevin Dodd,DL,277.0
1994-05-08 00:00:00,25.0,96.0,7.84,4.75,26.0,2016.0,43.0,5.32,76.0,,/players/J/JohnAu01.htm,Austin Johnson,DL,314.0
1993-10-15 00:00:00,,,,,,,,,,,/players/R/RichJa01.htm,Jalen Richard,RB,
1993-02-22 00:00:00,24.0,116.0,7.03,4.2,34.5,2016.0,143.0,4.49,68.0,,/players/W/WashDe00.htm,DeAndre Washington,RB,204.0
1991-08-22 00:00:00,,,,,,,,,,,/players/H/HoltJo00.htm,Johnny Holton,WR,
1994-05-11 00:00:00,20.0,111.0,7.38,4.63,25.0,2016.0,44.0,5.11,77.0,,/players/W/WardJi02.htm,Jihad Ward,DL,297.0
1994-11-09 00:00:00,0.0,100.0,7.76,4.63,29.0,2016.0,,5.32,76.0,,/players/L/LathDa01.htm,Darius Latham,DL,311.0
1992-03-20 00:00:00,23.0,115.0,6.97,4.25,35.0,2016.0,75.0,4.82,76.0,,/players/C/CalhSh00.htm,Shilique Calhoun,DL,251.0
1993-05-22 00:00:00,,,,,,,194.0,,,,/players/J/JameCo00.htm,Cory James,LB,
1993-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,14.0,4.57,70.0,,/players/J/JoseKa00.htm,Karl Joseph,DB,205.0
1993-03-03 00:00:00,18.0,126.0,6.8,4.13,35.0,2016.0,47.0,4.57,75.0,,/players/T/ThomMi05.htm,Michael Thomas,WR,212.0
1992-10-09 00:00:00,23.0,135.0,7.22,4.26,41.5,2016.0,237.0,4.46,72.0,,/players/L/LascDa00.htm,Daniel Lasco,RB,209.0
1993-06-01 00:00:00,12.0,132.0,7.08,4.28,40.0,2015.0,78.0,4.57,72.0,,/players/W/WillP.00.htm,P.J. Williams,DB,194.0
1993-06-03 00:00:00,,,,,,,,,,,/players/H/HarrDe04.htm,De'Vante Harris,DB,
1993-02-08 00:00:00,,,,,,,,,,,/players/C/CrawKe02.htm,Ken Crawley,DB,
1992-11-13 00:00:00,,,,,,,120.0,,,,/players/O/OnyeDa00.htm,David Onyemata,DL,
1990-04-02 00:00:00,,,,,,,,,,,/players/H/HarrEr00.htm,Erik Harris,DB,
1994-12-12 00:00:00,16.0,0.0,0.0,0.0,0.0,2016.0,61.0,4.52,71.0,,/players/B/BellVo00.htm,Vonn Bell,DB,199.0
1994-07-07 00:00:00,,,,,,,,,,,/players/L/LutzWi00.htm,Wil Lutz,K,
1994-11-15 00:00:00,11.0,119.0,6.9,4.35,34.0,2016.0,55.0,4.58,73.0,,/players/B/BoydTy00.htm,Tyler Boyd,WR,197.0
1993-08-20 00:00:00,0.0,115.0,6.73,4.0,31.5,2016.0,87.0,4.72,74.0,,/players/V/VigiNi00.htm,Nick Vigil,LB,239.0
1993-06-02 00:00:00,,,,,,,245.0,,,,/players/F/FejeCl00.htm,Clayton Fejedelem,DB,
1992-11-06 00:00:00,,,,,,,,,,,/players/E/EricAl01.htm,Alex Erickson,WR,
1995-07-21 00:00:00,16.0,125.0,6.8,4.13,37.5,2016.0,,4.6,70.0,,/players/M/MarsJa01.htm,Jalin Marshall,WR,200.0
1993-05-09 00:00:00,,,,,,,,,,,/players/A/AndeRo04.htm,Robby Anderson,WR,
1992-09-11 00:00:00,,,,,,,,,,,/players/H/HowsJu00.htm,Julian Howsare,RB,
1994-10-18 00:00:00,17.0,133.0,7.12,4.2,35.5,2016.0,20.0,4.47,73.0,,/players/L/LeexDa00.htm,Darron Lee,LB,232.0
1993-04-16 00:00:00,0.0,113.0,0.0,0.0,35.0,2016.0,,4.98,75.0,,/players/T/ThomLa04.htm,Lawrence Thomas,DL,286.0
1990-07-06 00:00:00,35.0,105.0,7.92,4.76,29.5,2015.0,223.0,5.12,76.0,,/players/S/SimoDe00.htm,Deon Simon,DL,321.0
1993-08-04 00:00:00,19.0,122.0,7.1,4.4,36.5,2016.0,118.0,4.53,72.0,,/players/B/BurrJu00.htm,Juston Burris,DB,212.0
1992-04-27 00:00:00,,,,,,,235.0,,,,/players/E/EdwaLa01.htm,Lac Edwards,P,
1992-10-16 00:00:00,12.0,122.0,6.96,4.46,35.5,2016.0,241.0,4.45,74.0,,/players/P/PeakCh00.htm,Charone Peake,WR,209.0
1992-12-30 00:00:00,0.0,118.0,6.86,4.15,30.5,2016.0,2.0,4.77,77.0,,/players/W/WentCa00.htm,Carson Wentz,QB,237.0
1994-01-29 00:00:00,14.0,120.0,6.83,4.28,33.5,2016.0,153.0,4.47,70.0,,/players/S/SmalWe00.htm,Wendell Smallwood,RB,208.0
1994-04-06 00:00:00,16.0,123.0,6.86,4.0,37.0,2016.0,233.0,4.61,72.0,,/players/M/MillJa02.htm,Jalen Mills,DB,191.0
1994-01-15 00:00:00,,,,,,,,,,,/players/V/VaeaDe01.htm,Destiny Vaeao,DL,
1994-05-16 00:00:00,,,,,,,208.0,,,,/players/G/GrugKa00.htm,Kamu Grugier-Hill,LB,
1994-07-06 00:00:00,17.0,129.0,0.0,0.0,40.5,2016.0,15.0,4.42,71.0,,/players/C/ColeCo00.htm,Corey Coleman,WR,194.0
1992-05-16 00:00:00,20.0,0.0,0.0,0.0,0.0,2015.0,198.0,4.83,76.0,,/players/T/TelfRa00.htm,Randall Telfer,TE,250.0
1993-01-29 00:00:00,,,,,,,138.0,,,,/players/D/DevaSe00.htm,Seth Devalve,TE,
1994-03-23 00:00:00,18.0,132.0,0.0,0.0,38.0,2016.0,114.0,4.43,74.0,,/players/L/LouiRi00.htm,Ricardo Louis,WR,215.0
1992-10-15 00:00:00,30.0,100.0,7.88,4.66,27.0,2016.0,168.0,5.27,78.0,,/players/D/DranSp00.htm,Spencer Drango,OL,315.0
1994-10-07 00:00:00,13.0,116.0,0.0,0.0,32.0,2016.0,172.0,4.64,73.0,,/players/H/HiggRa00.htm,Rashard Higgins,WR,196.0
1993-11-06 00:00:00,20.0,121.0,7.26,4.5,35.5,2016.0,32.0,4.63,76.0,,/players/O/OgbaEm00.htm,Emmanuel Ogbah,DL,273.0
1993-04-12 00:00:00,21.0,114.0,7.27,4.37,28.5,2016.0,65.0,4.84,79.0,,/players/N/NassCa00.htm,Carl Nassib,DL,277.0
1993-11-06 00:00:00,22.0,111.0,7.11,4.3,33.5,2016.0,99.0,4.76,73.0,,/players/S/SchoJo00.htm,Joe Schobert,LB,244.0
1993-12-15 00:00:00,0.0,123.0,7.05,4.29,37.5,2016.0,129.0,4.5,70.0,,/players/K/KindDe00.htm,Derrick Kindred,DB,207.0
1994-04-29 00:00:00,,,,,,,,,,,/players/H/HowaTr02.htm,Tracy Howard,DB,
1995-04-20 00:00:00,,,,,,,,,,,/players/A/AlexDo01.htm,Dominique Alexander,LB,
1994-04-16 00:00:00,10.0,126.0,6.93,4.27,33.5,2016.0,21.0,4.32,72.0,,/players/F/FullWi01.htm,Will Fuller,WR,186.0
1992-11-30 00:00:00,17.0,123.0,6.65,4.07,35.0,2016.0,85.0,4.5,73.0,,/players/M/MillBr03.htm,Braxton Miller,WR,201.0
1993-01-30 00:00:00,,,,,,,,,,,/players/A/AndeSt01.htm,Stephen Anderson,TE,
1993-10-07 00:00:00,17.0,130.0,0.0,0.0,39.0,2016.0,119.0,4.41,70.0,,/players/E/ErviTy00.htm,Tyler Ervin,RB,192.0
1994-07-01 00:00:00,30.0,99.0,7.9,4.71,29.5,2016.0,166.0,5.33,75.0,,/players/R/ReadD.00.htm,D.J. Reader,DL,327.0
1992-07-11 00:00:00,16.0,110.0,7.32,4.58,25.5,2016.0,56.0,5.02,76.0,,/players/W/WhitCo03.htm,Cody Whitehair,OL,301.0
1992-06-25 00:00:00,23.0,123.0,6.92,4.14,36.5,2015.0,7.0,4.35,75.0,,/players/W/WhitKe00.htm,Kevin White,WR,215.0
1990-06-18 00:00:00,,,,,,,,,,,/players/L/LasiPa00.htm,Paul Lasike,RB,
1992-09-08 00:00:00,0.0,127.0,0.0,0.0,39.5,2016.0,9.0,4.6,78.0,,/players/F/FloyLe00.htm,Leonard Floyd,LB,244.0
1994-05-31 00:00:00,,,,,,,127.0,,,,/players/H/HallDe02.htm,Deiondre' Hall,DB,
1993-10-22 00:00:00,23.0,116.0,7.31,4.56,32.0,2016.0,72.0,4.93,75.0,,/players/B/BullJo00.htm,Jonathan Bullard,DL,285.0
1993-04-13 00:00:00,,,,,,,185.0,,,,/players/H/HousDe00.htm,DeAndre Houston-Carson,DB,
1992-12-30 00:00:00,0.0,97.0,0.0,0.0,27.5,2016.0,105.0,5.26,78.0,,/players/E/EhinPa00.htm,Parker Ehinger,OL,310.0
1993-01-09 00:00:00,,,,,,,,,,,/players/T/TravRo00.htm,Ross Travis,TE,
1994-03-01 00:00:00,,,,,,,165.0,,,,/players/H/HillTy00.htm,Tyreek Hill,WR,
1993-07-05 00:00:00,,,,,,,,,,,/players/M/MarcJu00.htm,Justin March-Lillard,LB,
1994-07-03 00:00:00,26.0,106.0,7.44,4.62,24.5,2016.0,37.0,5.03,78.0,,/players/J/JoneCh09.htm,Chris Jones,DL,310.0
1993-09-09 00:00:00,17.0,132.0,7.18,4.33,33.0,2016.0,178.0,4.49,71.0,,/players/W/WhitD.00.htm,D.J. White,DB,193.0
1994-01-07 00:00:00,15.0,124.0,7.08,4.05,39.5,2016.0,106.0,4.49,71.0,,/players/M/MurrEr00.htm,Eric Murray,DB,199.0
1994-09-21 00:00:00,0.0,123.0,6.77,4.19,34.5,2016.0,126.0,4.59,73.0,,/players/R/RobiDe01.htm,Demarcus Robinson,WR,203.0
1992-09-29 00:00:00,14.0,116.0,7.04,4.38,41.0,2016.0,203.0,4.74,75.0,,/players/N/NicoDa00.htm,Dadi Nicolas,DL,235.0
1994-12-07 00:00:00,13.0,0.0,0.0,0.0,0.0,2016.0,35.0,4.79,77.0,,/players/H/HenrHu00.htm,Hunter Henry,TE,250.0
1993-04-03 00:00:00,,,,,,,,,,,/players/P/PullSp00.htm,Spencer Pulley,OL,
1992-11-07 00:00:00,,,,,,,198.0,,,,/players/W/WattDe00.htm,Derek Watt,RB,
1991-09-05 00:00:00,,,,,,,,,,,/players/M/McCoDe00.htm,Dexter McCoil,DB,
1994-02-18 00:00:00,,,,,,,175.0,,,,/players/B/BrowJa05.htm,Jatavis Brown,LB,
1994-04-26 00:00:00,20.0,124.0,0.0,0.0,33.5,2016.0,102.0,4.68,76.0,,/players/P/PerrJo01.htm,Joshua Perry,LB,254.0
1993-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,179.0,4.95,74.0,,/players/K/KaseDr00.htm,Drew Kaser,P,212.0
1995-06-03 00:00:00,15.0,130.0,0.0,3.98,39.0,2016.0,11.0,4.5,70.0,,/players/H/HargVe00.htm,Vernon Hargreaves,DB,204.0
1994-01-08 00:00:00,25.0,121.0,7.21,4.35,35.0,2016.0,39.0,4.8,74.0,,/players/S/SpenNo00.htm,Noah Spence,DL,251.0
1994-02-27 00:00:00,20.0,111.0,7.0,4.21,32.5,2016.0,,4.64,70.0,,/players/B/BarbPe01.htm,Peyton Barber,RB,228.0
1994-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,59.0,4.96,72.0,,/players/A/AguaRo00.htm,Roberto Aguayo,K,207.0
1994-11-04 00:00:00,19.0,117.0,7.0,4.32,33.0,2016.0,81.0,4.72,76.0,,/players/H/HoopAu00.htm,Austin Hooper,TE,254.0
1993-07-03 00:00:00,16.0,116.0,0.0,0.0,34.0,2016.0,115.0,4.58,76.0,,/players/C/CampDe00.htm,De'Vondre Campbell,LB,232.0
1994-11-04 00:00:00,0.0,120.0,0.0,0.0,33.0,2016.0,52.0,4.59,73.0,,/players/J/JoneDe01.htm,Deion Jones,LB,222.0
1992-10-20 00:00:00,,,,,,,,,,,/players/P/PoolBr01.htm,Brian Poole,DB,
1990-02-04 00:00:00,,,,,,,,,,,/players/G/GoodC.00.htm,C.J. Goodwin,WR,
1993-01-26 00:00:00,,,,,,,,,,,/players/M/McEvTa01.htm,Tanner McEvoy,WR,
1994-05-20 00:00:00,0.0,121.0,0.0,0.0,35.5,2016.0,90.0,4.48,72.0,,/players/P/ProsC.00.htm,C.J. Prosise,RB,220.0
1992-12-13 00:00:00,,,,,,,,,,,/players/T/TupoTa01.htm,Tani Tupou,DL,
1992-12-16 00:00:00,0.0,104.0,7.77,4.75,31.0,2016.0,49.0,5.21,75.0,,/players/R/ReedJa02.htm,Jarran Reed,DL,307.0
1993-03-31 00:00:00,24.0,0.0,7.95,4.37,29.0,2016.0,147.0,4.95,76.0,,/players/J/JeffQu00.htm,Quinton Jefferson,DL,291.0
1994-02-16 00:00:00,15.0,120.0,7.03,4.25,34.5,2016.0,,4.46,75.0,,/players/P/PoweTy01.htm,Tyvis Powell,DB,211.0
1992-07-29 00:00:00,,,,,,,,,,,/players/F/FresNo00.htm,Nolan Frese,OL,
1992-11-21 00:00:00,,,,,,,,,,,/players/E/ElliDe01.htm,DeAndre Elliott,DB,
1992-07-19 00:00:00,,,,,,,,,,,/players/F/FantGe00.htm,George Fant,OL,
1994-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,13.0,5.23,77.0,,/players/T/TunsLa00.htm,Laremy Tunsil,OL,310.0
1990-05-09 00:00:00,0.0,0.0,0.0,0.0,0.0,2014.0,,5.33,75.0,,/players/S/SteeAn00.htm,Anthony Steen,OL,314.0
1994-01-24 00:00:00,14.0,120.0,0.0,0.0,35.5,2016.0,86.0,4.5,72.0,,/players/C/CarrLe00.htm,Leonte Carroo,WR,211.0
1994-01-26 00:00:00,10.0,123.0,7.04,4.21,34.5,2016.0,73.0,4.45,73.0,,/players/D/DrakKe00.htm,Kenyan Drake,RB,210.0
1993-07-04 00:00:00,11.0,122.0,7.18,4.15,33.0,2016.0,38.0,4.58,72.0,,/players/H/HowaXa00.htm,Xavien Howard,DB,201.0
1990-05-16 00:00:00,,,,,,,,,,,/players/W/WarmJu00.htm,Julius Warmsley,DL,
1992-09-30 00:00:00,,,,,,,186.0,,,,/players/G/GranJa00.htm,Jakeem Grant,WR,
1993-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,204.0,4.54,72.0,,/players/L/LucaJo00.htm,Jordan Lucas,DB,201.0
1993-08-23 00:00:00,20.0,101.0,7.7,4.76,29.0,2016.0,16.0,5.23,79.0,,/players/D/DeckTa00.htm,Taylor Decker,OL,310.0
1993-11-30 00:00:00,,,,,,,,,,,/players/W/WickCo00.htm,Cole Wick,TE,
1994-04-24 00:00:00,,,,,,,236.0,,,,/players/W/WashDw00.htm,Dwayne Washington,RB,
1995-03-21 00:00:00,22.0,106.0,7.8,4.74,26.0,2016.0,46.0,5.2,76.0,,/players/R/RobiAS00.htm,A'Shawn Robinson,DL,307.0
1993-05-10 00:00:00,,,,,,,111.0,,,,/players/K/KillMi00.htm,Miles Killebrew,DB,
1993-05-26 00:00:00,,,,,,,169.0,,,,/players/W/WillAn01.htm,Antwione Williams,LB,
1994-04-30 00:00:00,,,,,,,,,,,/players/B/BarnAd01.htm,Adairius Barnes,DB,
1993-05-30 00:00:00,26.0,103.0,7.58,4.59,30.0,2016.0,18.0,5.03,76.0,,/players/K/KellRy00.htm,Ryan Kelly,OL,311.0
1993-05-23 00:00:00,21.0,120.0,0.0,0.0,34.5,2016.0,,4.48,69.0,,/players/F/FergJo02.htm,Josh Ferguson,RB,198.0
1995-03-15 00:00:00,13.0,129.0,0.0,0.0,35.5,2016.0,57.0,4.34,74.0,,/players/G/GreeT.00.htm,T.J. Green,DB,209.0
1994-11-02 00:00:00,24.0,113.0,8.28,4.82,32.0,2016.0,116.0,5.02,75.0,,/players/R/RidgHa00.htm,Hassan Ridgeway,DL,303.0
1994-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,125.0,4.76,73.0,,/players/M/MorrAn01.htm,Antonio Morrison,LB,232.0
1992-07-15 00:00:00,,,,,,,,,,,/players/F/FarlMa00.htm,Matthias Farley,DB,
1991-12-19 00:00:00,,,,,,,,,,,/players/J/JackEd00.htm,Edwin Jackson,LB,
1993-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,2016.0,,4.73,75.0,,/players/M/MaggCu00.htm,Curt Maggitt,LB,247.0
1993-04-22 00:00:00,18.0,0.0,0.0,0.0,0.0,2016.0,82.0,5.16,77.0,,/players/C/ClarLe01.htm,Le'Raven Clark,OL,316.0
1993-02-10 00:00:00,20.0,123.0,7.0,4.35,41.0,2016.0,40.0,4.48,70.0,,/players/S/ShepSt00.htm,Sterling Shepard,WR,194.0
1991-07-29 00:00:00,,,,,,,,,,,/players/J/JoneBr04.htm,Brett Jones,OL,
1995-08-09 00:00:00,13.0,0.0,0.0,0.0,0.0,2016.0,10.0,4.4,73.0,,/players/A/ApplEl00.htm,Eli Apple,DB,199.0
1993-09-22 00:00:00,12.0,118.0,7.26,4.33,32.5,2016.0,71.0,4.69,74.0,,/players/T/ThomDa05.htm,Darian Thompson,DB,208.0
1995-06-17 00:00:00,23.0,120.0,7.38,4.53,33.0,2016.0,,4.9,77.0,,/players/O/OkwaRo01.htm,Romeo Okwara,DL,265.0
1993-07-29 00:00:00,0.0,116.0,7.11,4.32,32.5,2016.0,135.0,4.79,74.0,,/players/P/PresDa01.htm,Dak Prescott,QB,226.0
1995-07-22 00:00:00,0.0,118.0,0.0,0.0,32.5,2016.0,4.0,4.47,72.0,,/players/E/ElliEz00.htm,Ezekiel Elliott,RB,225.0
1992-04-08 00:00:00,21.0,106.0,8.0,4.7,29.5,2015.0,91.0,5.16,77.0,,/players/G/GreeCh02.htm,Chaz Green,OL,314.0
1995-04-08 00:00:00,25.0,109.0,7.53,4.52,29.5,2016.0,67.0,5.03,74.0,,/players/C/CollMa00.htm,Maliek Collins,DL,311.0
1993-12-15 00:00:00,19.0,115.0,7.03,4.19,35.0,2016.0,189.0,4.33,71.0,,/players/B/BrowAn02.htm,Anthony Brown,DB,192.0
1992-11-19 00:00:00,28.0,110.0,7.47,4.54,28.5,2016.0,78.0,4.95,77.0,,/players/T/ThunJo00.htm,Joe Thuney,OL,304.0
1993-03-15 00:00:00,,,,,,,221.0,,,,/players/K/KarrTe00.htm,Ted Karras,OL,
1992-07-20 00:00:00,15.0,129.0,6.94,4.34,36.0,2016.0,112.0,4.45,72.0,,/players/M/MitcMa01.htm,Malcolm Mitchell,WR,198.0
1991-09-20 00:00:00,,,,,,,202.0,,,,/players/D/DerbA.00.htm,A.J. Derby,TE,
1994-02-23 00:00:00,17.0,110.0,8.03,4.59,29.0,2016.0,96.0,5.19,76.0,,/players/V/ValeVi00.htm,Vincent Valentine,DL,329.0
1993-11-29 00:00:00,10.0,116.0,6.71,4.21,33.0,2016.0,60.0,4.49,70.0,,/players/J/JoneCy00.htm,Cyrus Jones,DB,197.0
1993-09-20 00:00:00,,,,,,,,,,,/players/J/JoneJo03.htm,Jonathan Jones,DB,
1993-12-28 00:00:00,26.0,104.0,7.87,4.64,31.0,2015.0,24.0,5.12,77.0,,/players/H/HumpD.00.htm,D.J. Humphries,OL,307.0
1992-09-09 00:00:00,18.0,118.0,6.85,4.19,30.5,2016.0,92.0,4.37,71.0,,/players/W/WillBr07.htm,Brandon Williams,DB,197.0
1994-09-19 00:00:00,28.0,116.0,0.0,0.0,35.0,2016.0,29.0,4.87,75.0,,/players/N/NkemRo00.htm,Robert Nkemdiche,DL,294.0
1992-08-20 00:00:00,,,,,,,,,,,/players/C/CanaKa00.htm,Kameron Canaday,OL,
1991-07-18 00:00:00,22.0,105.0,7.9,4.81,25.0,2013.0,,5.46,79.0,,/players/W/WetzJo00.htm,John Wetzel,OL,315.0
1993-10-02 00:00:00,,,,,,,,,,,/players/L/LouiLa00.htm,Lamar Louis,LB,
1993-08-19 00:00:00,24.0,96.0,7.52,4.69,28.5,2016.0,128.0,5.33,74.0,,/players/B/BoehEv00.htm,Evan Boehm,OL,302.0
1992-12-23 00:00:00,,,,,,,,,,,/players/R/RogeEl00.htm,Eli Rogers,WR,
1992-09-22 00:00:00,0.0,113.0,0.0,0.0,26.5,2014.0,,4.76,76.0,,/players/G/GrimXa00.htm,Xavier Grimble,TE,257.0
1993-10-23 00:00:00,21.0,126.0,6.64,3.97,37.5,2016.0,58.0,4.46,73.0,,/players/D/DaviSe00.htm,Sean Davis,DB,201.0
